2021-05-19 21:25:38.954 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 16416 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-05-19 21:49:51.740 [http-nio-90-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - test - Start completed.
2021-05-19 21:49:52.087 [http-nio-90-exec-1] INFO  c.c.gameserver.controller.OfflineController - redis ===> new record :User{id=4, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1Mzc5MSwiaWF0IjoxNjIxNDMyMTkxLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjVAcXEuY29tIn0.dksJ8Ms513Dw_M55RSNEaHeFAOiiGP1bcq9aprSg-8E'}
2021-05-19 21:49:52.088 [http-nio-90-exec-1] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api end with 200 , User{id=4, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1Mzc5MSwiaWF0IjoxNjIxNDMyMTkxLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjVAcXEuY29tIn0.dksJ8Ms513Dw_M55RSNEaHeFAOiiGP1bcq9aprSg-8E'} Login successfully 
2021-05-19 21:49:52.440 [http-nio-90-exec-2] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api start  ======> requestBody:{"password":"111","accountNum":"1072876026@qq.com"}
2021-05-19 21:49:52.494 [http-nio-90-exec-2] INFO  c.c.gameserver.controller.OfflineController - redis ===> new record :User{id=8, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1Mzc5MiwiaWF0IjoxNjIxNDMyMTkyLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjZAcXEuY29tIn0.R3lsxLS2lOIKURyJwjRfrMZFLHjDSTewoJO0nq1jYB4'}
2021-05-19 21:49:52.494 [http-nio-90-exec-2] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api end with 200 , User{id=8, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1Mzc5MiwiaWF0IjoxNjIxNDMyMTkyLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjZAcXEuY29tIn0.R3lsxLS2lOIKURyJwjRfrMZFLHjDSTewoJO0nq1jYB4'} Login successfully 
2021-05-19 21:49:53.020 [http-nio-90-exec-3] INFO  c.c.gameserver.controller.WanderController - 1072876025@qq.comcreate room , info :{"roomPassword":"111","code":200,"roomNum":"724434","state":"waitStart","message":"OK, Create room successfully","playerRole":"master","roomName":"myRoom"}
2021-05-19 21:49:53.476 [http-nio-90-exec-4] INFO  c.c.gameserver.controller.WanderController - 1072876026@qq.comJoin  room successfully , info :{"code":200,"state":"waitStart","message":"OK, 1072876026@qq.comJoin  room successfully","playerRole":"member"}
2021-05-19 21:49:53.980 [http-nio-90-exec-5] INFO  com.carcassonne.gameserver.manager.MainGameManager - 1072876025@qq.comin room 724434 getReady
2021-05-19 21:49:54.493 [http-nio-90-exec-6] INFO  com.carcassonne.gameserver.manager.RoomManager - gameStart[User{id=null, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='null'}, User{id=null, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='null'}]
2021-05-19 21:49:54.493 [http-nio-90-exec-6] INFO  com.carcassonne.gameserver.manager.MainGameManager - 1072876026@qq.comin room 724434 getReady
2021-05-19 21:51:00.472 [http-nio-90-exec-5] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api start  ======> requestBody:{"password":"111","accountNum":"1072876025@qq.com"}
2021-05-19 21:51:00.517 [http-nio-90-exec-5] INFO  c.c.gameserver.controller.OfflineController - redis ===> new record :User{id=4, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1Mzg2MCwiaWF0IjoxNjIxNDMyMjYwLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjVAcXEuY29tIn0.1cLSDF2yi1kNen3TS1_izZUIZF0y6l1CNiO3G4b2CVc'}
2021-05-19 21:51:00.517 [http-nio-90-exec-5] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api end with 200 , User{id=4, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1Mzg2MCwiaWF0IjoxNjIxNDMyMjYwLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjVAcXEuY29tIn0.1cLSDF2yi1kNen3TS1_izZUIZF0y6l1CNiO3G4b2CVc'} Login successfully 
2021-05-19 21:51:00.707 [http-nio-90-exec-6] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api start  ======> requestBody:{"password":"111","accountNum":"1072876026@qq.com"}
2021-05-19 21:51:00.730 [http-nio-90-exec-6] INFO  c.c.gameserver.controller.OfflineController - redis ===> new record :User{id=8, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1Mzg2MCwiaWF0IjoxNjIxNDMyMjYwLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjZAcXEuY29tIn0.AOok4qVLy9eUcLgAvtyqsy7hOR1txtDUFilS48rNJ0I'}
2021-05-19 21:51:00.731 [http-nio-90-exec-6] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api end with 200 , User{id=8, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1Mzg2MCwiaWF0IjoxNjIxNDMyMjYwLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjZAcXEuY29tIn0.AOok4qVLy9eUcLgAvtyqsy7hOR1txtDUFilS48rNJ0I'} Login successfully 
2021-05-19 21:51:01.270 [http-nio-90-exec-7] INFO  c.c.gameserver.controller.WanderController - 1072876025@qq.comcreate room , info :{"roomPassword":"111","code":200,"roomNum":"175691","state":"waitStart","message":"OK, Create room successfully","playerRole":"master","roomName":"myRoom"}
2021-05-19 21:51:01.733 [http-nio-90-exec-8] INFO  c.c.gameserver.controller.WanderController - 1072876026@qq.comJoin  room successfully , info :{"code":200,"state":"waitStart","message":"OK, 1072876026@qq.comJoin  room successfully","playerRole":"member"}
2021-05-19 21:51:02.239 [http-nio-90-exec-4] INFO  com.carcassonne.gameserver.manager.MainGameManager - 1072876025@qq.comin room 175691 getReady
2021-05-19 21:51:02.750 [http-nio-90-exec-9] INFO  com.carcassonne.gameserver.manager.RoomManager - gameStart[User{id=null, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='null'}, User{id=null, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='null'}]
2021-05-19 21:51:02.750 [http-nio-90-exec-9] INFO  com.carcassonne.gameserver.manager.MainGameManager - 1072876026@qq.comin room 175691 getReady
2021-05-19 22:30:32.022 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 14888 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-05-19 22:30:32.023 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-05-19 22:30:32.458 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-05-19 22:30:32.460 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-05-19 22:30:32.477 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
2021-05-19 22:30:32.595 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.carcassonne.gameserver.configuration.RedisConfig$$EnhancerBySpringCGLIB$$1a4a2797] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-05-19 22:30:32.737 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 90 (http)
2021-05-19 22:30:32.742 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-90"]
2021-05-19 22:30:32.743 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-05-19 22:30:32.743 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-05-19 22:30:32.811 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-05-19 22:30:32.811 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 760 ms
2021-05-19 22:30:33.252 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-05-19 22:30:33.412 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-90"]
2021-05-19 22:30:33.424 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 90 (http) with context path ''
2021-05-19 22:30:33.432 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.703 seconds (JVM running for 2.123)
2021-05-19 22:30:44.085 [http-nio-90-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-05-19 22:30:44.085 [http-nio-90-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-05-19 22:30:44.086 [http-nio-90-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-05-19 22:30:44.104 [http-nio-90-exec-1] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api start  ======> requestBody:{"password":"111","accountNum":"1072876025@qq.com"}
2021-05-19 22:30:44.134 [http-nio-90-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - test - Starting...
2021-05-19 22:30:45.070 [http-nio-90-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - test - Start completed.
2021-05-19 22:30:45.400 [http-nio-90-exec-1] INFO  c.c.gameserver.controller.OfflineController - redis ===> new record :User{id=4, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1NjI0NSwiaWF0IjoxNjIxNDM0NjQ1LCJ1c2VybmFtZSI6IjEwNzI4NzYwMjVAcXEuY29tIn0.hGCGbkj9-ORRgHKyP5QLShyYJKKDiiWYb9kKMzpzcn0'}
2021-05-19 22:30:45.400 [http-nio-90-exec-1] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api end with 200 , User{id=4, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1NjI0NSwiaWF0IjoxNjIxNDM0NjQ1LCJ1c2VybmFtZSI6IjEwNzI4NzYwMjVAcXEuY29tIn0.hGCGbkj9-ORRgHKyP5QLShyYJKKDiiWYb9kKMzpzcn0'} Login successfully 
2021-05-19 22:30:45.819 [http-nio-90-exec-2] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api start  ======> requestBody:{"password":"111","accountNum":"1072876026@qq.com"}
2021-05-19 22:30:45.857 [http-nio-90-exec-2] INFO  c.c.gameserver.controller.OfflineController - redis ===> new record :User{id=8, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1NjI0NSwiaWF0IjoxNjIxNDM0NjQ1LCJ1c2VybmFtZSI6IjEwNzI4NzYwMjZAcXEuY29tIn0.n4cSslq1hnyD5ZfbWVrelN_KL3sV2vpiPTrtqiK94rA'}
2021-05-19 22:30:45.857 [http-nio-90-exec-2] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api end with 200 , User{id=8, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1NjI0NSwiaWF0IjoxNjIxNDM0NjQ1LCJ1c2VybmFtZSI6IjEwNzI4NzYwMjZAcXEuY29tIn0.n4cSslq1hnyD5ZfbWVrelN_KL3sV2vpiPTrtqiK94rA'} Login successfully 
2021-05-19 22:30:46.395 [http-nio-90-exec-3] INFO  c.c.gameserver.controller.WanderController - 1072876025@qq.comcreate room , info :{"roomPassword":"111","code":200,"roomNum":"358638","state":"waitStart","message":"OK, Create room successfully","playerRole":"master","roomName":"myRoom"}
2021-05-19 22:30:46.851 [http-nio-90-exec-4] INFO  c.c.gameserver.controller.WanderController - 1072876026@qq.comJoin  room successfully , info :{"code":200,"state":"waitStart","message":"OK, 1072876026@qq.comJoin  room successfully","playerRole":"member"}
2021-05-19 22:30:47.368 [http-nio-90-exec-5] INFO  com.carcassonne.gameserver.manager.MainGameManager - 1072876025@qq.comin room 358638 getReady
2021-05-19 22:30:47.874 [http-nio-90-exec-6] INFO  com.carcassonne.gameserver.manager.RoomManager - gameStart[User{id=null, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='null'}, User{id=null, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='null'}]
2021-05-19 22:30:47.874 [http-nio-90-exec-6] INFO  com.carcassonne.gameserver.manager.MainGameManager - 1072876026@qq.comin room 358638 getReady
2021-05-19 22:30:48.396 [http-nio-90-exec-7] INFO  com.carcassonne.gameserver.manager.RoomManager - 开始获取能放的坐标，输入的卡牌：Card{id=15, top=Edge{type='grass'}, bot=Edge{type='road'}, lef=Edge{type='grass'}, rig=Edge{type='grass'}, rotate='null', pictureURL='http://47.119.130.124/carcassonneImg/card/4-4-5-4-default.jpg'}
2021-05-19 22:30:48.397 [http-nio-90-exec-7] INFO  com.carcassonne.gameserver.manager.RoomManager - 获取到的能放坐标数量：4
2021-05-19 22:33:06.745 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 15400 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-05-19 22:33:06.747 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-05-19 22:33:07.210 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-05-19 22:33:07.211 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-05-19 22:33:07.227 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 9 ms. Found 0 Redis repository interfaces.
2021-05-19 22:33:07.352 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.carcassonne.gameserver.configuration.RedisConfig$$EnhancerBySpringCGLIB$$f37b85c5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-05-19 22:33:07.512 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 90 (http)
2021-05-19 22:33:07.518 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-90"]
2021-05-19 22:33:07.518 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-05-19 22:33:07.518 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-05-19 22:33:07.589 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-05-19 22:33:07.589 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 811 ms
2021-05-19 22:33:08.026 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-05-19 22:33:08.194 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-90"]
2021-05-19 22:33:08.206 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 90 (http) with context path ''
2021-05-19 22:33:08.213 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.769 seconds (JVM running for 2.199)
2021-05-19 22:33:10.212 [http-nio-90-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-05-19 22:33:10.213 [http-nio-90-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-05-19 22:33:10.214 [http-nio-90-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-05-19 22:33:10.232 [http-nio-90-exec-1] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api start  ======> requestBody:{"password":"111","accountNum":"1072876025@qq.com"}
2021-05-19 22:33:10.262 [http-nio-90-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - test - Starting...
2021-05-19 22:33:10.697 [http-nio-90-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - test - Start completed.
2021-05-19 22:33:11.016 [http-nio-90-exec-1] INFO  c.c.gameserver.controller.OfflineController - redis ===> new record :User{id=4, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1NjM5MCwiaWF0IjoxNjIxNDM0NzkwLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjVAcXEuY29tIn0.hVqQCvUjk179_-FcNFHgzToFkIgxmifubnTyNuKScb4'}
2021-05-19 22:33:11.016 [http-nio-90-exec-1] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api end with 200 , User{id=4, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1NjM5MCwiaWF0IjoxNjIxNDM0NzkwLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjVAcXEuY29tIn0.hVqQCvUjk179_-FcNFHgzToFkIgxmifubnTyNuKScb4'} Login successfully 
2021-05-19 22:33:11.440 [http-nio-90-exec-2] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api start  ======> requestBody:{"password":"111","accountNum":"1072876026@qq.com"}
2021-05-19 22:33:11.470 [http-nio-90-exec-2] INFO  c.c.gameserver.controller.OfflineController - redis ===> new record :User{id=8, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1NjM5MSwiaWF0IjoxNjIxNDM0NzkxLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjZAcXEuY29tIn0.H64RgGRRflNCkRRev_c2cG4fU8ogjaGGBTxKuJbXixA'}
2021-05-19 22:33:11.471 [http-nio-90-exec-2] INFO  c.c.gameserver.controller.OfflineController - /offline/userLogin api end with 200 , User{id=8, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='eyJhbGciOiJIUzI1NiJ9.eyJyb2xlIjoidXNlciIsImV4cCI6MTYyMTQ1NjM5MSwiaWF0IjoxNjIxNDM0NzkxLCJ1c2VybmFtZSI6IjEwNzI4NzYwMjZAcXEuY29tIn0.H64RgGRRflNCkRRev_c2cG4fU8ogjaGGBTxKuJbXixA'} Login successfully 
2021-05-19 22:33:12.008 [http-nio-90-exec-3] INFO  c.c.gameserver.controller.WanderController - 1072876025@qq.comcreate room , info :{"roomPassword":"111","code":200,"roomNum":"175495","state":"waitStart","message":"OK, Create room successfully","playerRole":"master","roomName":"myRoom"}
2021-05-19 22:33:12.473 [http-nio-90-exec-4] INFO  c.c.gameserver.controller.WanderController - 1072876026@qq.comJoin  room successfully , info :{"code":200,"state":"waitStart","message":"OK, 1072876026@qq.comJoin  room successfully","playerRole":"member"}
2021-05-19 22:33:12.987 [http-nio-90-exec-5] INFO  com.carcassonne.gameserver.manager.MainGameManager - 1072876025@qq.comin room 175495 getReady
2021-05-19 22:33:13.491 [http-nio-90-exec-6] INFO  com.carcassonne.gameserver.manager.RoomManager - gameStart[User{id=null, accountNum='1072876025@qq.com', password='111', sex='女', level='0', nickname='cmyyy', headPictureURL='xxx.xxx', state='null', token='null'}, User{id=null, accountNum='1072876026@qq.com', password='111', sex='男', level='0', nickname='gcy', headPictureURL='xxx.xxx', state='null', token='null'}]
2021-05-19 22:33:13.492 [http-nio-90-exec-6] INFO  com.carcassonne.gameserver.manager.MainGameManager - 1072876026@qq.comin room 175495 getReady
2021-05-19 22:33:14.016 [http-nio-90-exec-7] INFO  com.carcassonne.gameserver.manager.RoomManager - 开始获取能放的坐标，输入的卡牌：Card{id=15, top=Edge{type='grass'}, bot=Edge{type='road'}, lef=Edge{type='grass'}, rig=Edge{type='grass'}, rotate='null', pictureURL='http://47.119.130.124/carcassonneImg/card/4-4-5-4-default.jpg'}
2021-05-19 22:33:14.017 [http-nio-90-exec-7] INFO  com.carcassonne.gameserver.manager.RoomManager - 获取到的能放坐标数量：4
2021-05-19 22:33:14.017 [http-nio-90-exec-7] INFO  com.carcassonne.gameserver.manager.RoomManager - 坐标转换[]
